Disease,Serotype,Reason,Country,Code,Unit type,Latitude,Longitude,Admin1,OBStartDate,OBEndDate,Species,Susceptible,Cases,Deaths,Destroyed,Slaughtered
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3381,5.9769,Zuid-Holland,01/09/07,31/12/08,Sheep,11,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3389,3.9319,Zeeland,29/08/07,31/12/08,Sheep,152,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3392,5.3408,Noord-Holland,30/08/07,31/12/08,Sheep,170,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.34,3.5933,Zeeland,08/10/07,31/12/08,Sheep,30,2,1,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3406,5.7261,Gelderland,03/09/07,31/12/08,Sheep,6,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3411,5.7286,Noord-Brabant,08/08/07,31/12/08,Sheep,141,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3422,5.8892,Limburg,08/08/07,31/12/08,Sheep,1,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3428,3.4856,Noord-Brabant,22/08/07,31/12/08,Sheep,29,1,1,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3433,4.0569,Zeeland,13/08/07,31/12/08,Sheep,81,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3456,5.7533,Noord-Brabant,08/08/07,31/12/08,Sheep,13,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3456,5.8947,Overijssel,03/09/07,31/12/08,Sheep,6,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3494,5.2431,Noord-Brabant,29/08/07,31/12/08,Sheep,2,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3506,3.6344,Zeeland,24/09/07,31/12/08,Sheep,550,8,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3536,3.555,Zeeland,24/09/07,31/12/08,Sheep,5,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3536,3.8936,Overijssel,03/09/07,31/12/08,Sheep,100,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3547,5.6778,Utrecht,04/09/07,31/12/08,Sheep,28,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3569,5.6628,Noord-Brabant,30/08/07,31/12/08,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3594,5.5658,Noord-Brabant,18/09/07,31/12/08,Sheep,320,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3617,5.6428,Noord-Brabant,10/09/07,31/12/08,Sheep,104,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3636,5.2136,Noord-Brabant,20/08/07,31/12/08,Sheep,21,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3636,5.9292,Noord-Brabant,03/09/07,31/12/08,Sheep,8,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3647,5.1914,Noord-Brabant,25/08/07,31/12/08,Sheep,24,8,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3653,5.5914,Overijssel,03/09/07,31/12/08,Sheep,15,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3653,5.8756,Limburg,21/08/07,31/12/08,Sheep,75,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3653,5.8756,Zeeland,21/08/07,31/12/08,Sheep,15,10,3,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3661,5.7664,Noord-Brabant,01/09/07,31/12/08,Sheep,23,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3692,5.7261,Gelderland,04/09/07,31/12/08,Sheep,9,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3697,3.6619,Zeeland,05/09/07,31/12/08,Sheep,600,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3714,5.2722,Limburg,23/08/07,31/12/08,Sheep,4,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3714,5.3794,Drenthe,30/08/07,31/12/08,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3722,5.4128,Gelderland,24/08/07,31/12/08,Sheep,507,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3728,5.4117,Noord-Brabant,27/08/07,31/12/08,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3731,5.7306,Zuid-Holland,29/08/07,31/12/08,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3739,5.7011,Utrecht,30/08/07,31/12/08,Sheep,7,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3747,6.065,Limburg,25/09/07,31/12/08,Sheep,126,2,5,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.375,3.5075,Zeeland,05/09/07,31/12/08,Sheep,34,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.375,3.5075,Zeeland,20/09/07,31/12/08,Sheep,140,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3753,5.9139,Noord-Brabant,03/09/07,31/12/08,Sheep,40,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3758,5.3383,Noord-Brabant,03/09/07,31/12/08,Sheep,124,2,6,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3814,5.8506,Noord-Brabant,03/09/07,31/12/08,Sheep,9,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3814,5.8506,Noord-Brabant,27/09/07,31/12/08,Sheep,27,2,1,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3814,5.8506,Noord-Brabant,31/08/07,31/12/08,Sheep,28,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3821,4.02837,Zeeland,01/09/07,31/12/08,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3828,5.8397,Overijssel,29/08/07,31/12/08,Sheep,56,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3831,5.1892,Noord-Brabant,08/08/07,31/12/08,Sheep,40,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3836,5.1889,Noord-Brabant,29/08/07,31/12/08,Sheep,21,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3856,5.2314,Noord-Brabant,01/09/07,31/12/08,Sheep,20,6,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3864,5.4294,Gelderland,01/09/07,31/12/08,Sheep,23,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3869,5.2825,Noord-Brabant,17/08/07,31/12/08,Sheep,18,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3869,5.4844,Noord-Brabant,29/08/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3878,5.7894,Noord-Brabant,08/08/07,31/12/08,Sheep,7,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3892,5.2833,Noord-Brabant,30/08/07,31/12/08,Sheep,14,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3894,5.3344,Noord-Brabant,08/08/07,31/12/08,Sheep,13,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3906,5.2353,Zuid-Holland,01/09/07,31/12/08,Sheep,59,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3936,5.5769,Overijssel,31/08/07,31/12/08,Sheep,80,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3953,5.9006,Noord-Brabant,18/09/07,31/12/08,Sheep,600,4,8,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3956,5.9592,Zuid-Holland,24/08/07,31/12/08,Sheep,156,10,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3964,6.0569,Limburg,14/08/07,31/12/08,Sheep,1,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3972,5.5842,Noord-Brabant,27/08/07,31/12/08,Sheep,7,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3978,6.0283,Limburg,10/08/07,31/12/08,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3981,5.385,Limburg,22/08/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.3981,6.1053,Gelderland,17/09/07,31/12/08,Sheep,12,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4017,5.8625,Noord-Brabant,26/07/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4017,5.8625,Noord-Brabant,26/07/07,31/12/08,Sheep,60,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4017,5.9647,Limburg,02/08/07,31/12/08,Sheep,33,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4017,5.9647,Noord-Brabant,02/08/07,31/12/08,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4019,5.8008,Noord-Brabant,06/09/07,31/12/08,Sheep,9,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4019,5.9625,Overijssel,03/09/07,31/12/08,Sheep,50,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4031,4.3158,Zeeland,31/08/07,31/12/08,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4044,3.7953,Zeeland,20/09/07,31/12/08,Sheep,900,150,25,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4058,5.1419,Noord-Brabant,26/07/07,31/12/08,Sheep,52,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4069,5.9706,Limburg,07/09/07,31/12/08,Sheep,140,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4078,3.8714,Zeeland,13/08/07,31/12/08,Sheep,13,1,1,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4081,5.6989,Limburg,01/09/07,31/12/08,Sheep,43,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4083,5.7181,Overijssel,05/09/07,31/12/08,Sheep,8,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4086,5.2336,Limburg,23/08/07,31/12/08,Sheep,510,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4089,5.1656,Noord-Brabant,06/09/07,31/12/08,Sheep,300,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4094,5.72,Gelderland,01/09/07,31/12/08,Sheep,52,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.41,5.6911,Utrecht,04/09/07,31/12/08,Sheep,168,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4103,5.7394,Limburg,26/08/07,31/12/08,Sheep,39,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.41085,5.8408,Noord-Brabant,25/08/07,31/12/08,Sheep,25,7,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4114,5.3558,Noord-Brabant,13/08/07,31/12/08,Sheep,11,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4114,6.0253,Gelderland,28/08/07,31/12/08,Sheep,36,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4117,5.6953,Noord-Brabant,08/08/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4119,5.6819,Noord-Brabant,10/08/07,31/12/08,Sheep,40,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4122,5.2919,Noord-Brabant,28/07/07,31/12/08,Sheep,13,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4128,3.8817,Limburg,22/08/07,31/12/08,Sheep,2,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4128,5.2956,Noord-Brabant,30/08/07,31/12/08,Sheep,8,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4133,5.9425,Limburg,13/08/07,31/12/08,Sheep,13,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4142,5.8361,Noord-Brabant,13/09/07,31/12/08,Sheep,400,5,3,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4144,3.8578,Zeeland,20/08/07,31/12/08,Sheep,37,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4153,6.0386,Gelderland,30/08/07,31/12/08,Sheep,29,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4156,5.6908,Noord-Brabant,03/08/07,31/12/08,Sheep,36,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4167,4.0664,Zeeland,20/09/07,31/12/08,Sheep,800,150,40,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4167,4.0664,Zeeland,31/08/07,31/12/08,Sheep,9,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4169,6.0236,Limburg,19/09/07,31/12/08,Sheep,2,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4186,5.1478,Noord-Brabant,15/08/07,31/12/08,Sheep,18,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4189,5.4097,Utrecht,29/08/07,31/12/08,Sheep,45,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4194,4.1606,Utrecht,27/08/07,31/12/08,Sheep,16,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4203,4.7867,Noord-Brabant,02/08/07,31/12/08,Sheep,1,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4203,6.0758,Limburg,05/09/07,31/12/08,Sheep,9,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4206,3.8806,Noord-Brabant,29/08/07,31/12/08,Sheep,21,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4206,5.8464,Limburg,28/08/07,31/12/08,Sheep,39,6,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4211,6.0194,Noord-Brabant,21/08/07,31/12/08,Sheep,27,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4214,5.2494,Noord-Brabant,23/08/07,31/12/08,Sheep,19,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4219,5.8281,Limburg,03/09/07,31/12/08,Sheep,4,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4222,6.1872,Zuid-Holland,20/09/07,31/12/08,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4222,6.1872,Zuid-Holland,23/08/07,31/12/08,Sheep,23,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4242,5.9319,Limburg,31/08/07,31/12/08,Sheep,141,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4244,5.8036,Noord-Brabant,27/08/07,31/12/08,Sheep,4,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.425,5.4261,Noord-Holland,30/08/07,31/12/08,Sheep,94,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4256,6.1194,Gelderland,03/09/07,31/12/08,Sheep,80,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4275,6.1081,Limburg,18/09/07,31/12/08,Sheep,26,5,1,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4278,4.6697,Zeeland,03/09/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4286,5.3389,Noord-Brabant,03/08/07,31/12/08,Sheep,8,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4289,4.0531,Overijssel,03/09/07,31/12/08,Sheep,18,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4289,4.3628,Noord-Brabant,27/08/07,31/12/08,Sheep,35,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4303,3.8161,Noord-Brabant,29/08/07,31/12/08,Sheep,5,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4311,4.1606,Zeeland,30/08/07,31/12/08,Sheep,930,11,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4311,6.1825,Limburg,30/08/07,31/12/08,Sheep,15,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4325,5.6681,Noord-Brabant,23/08/07,31/12/08,Sheep,17,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4328,4.3328,Noord-Brabant,11/09/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4347,4.31,Noord-Brabant,02/08/07,31/12/08,Sheep,44,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4347,4.8256,Noord-Brabant,28/07/07,31/12/08,Sheep,9,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4353,6.0903,Limburg,20/08/07,31/12/08,Sheep,16,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4364,5.2692,Noord-Brabant,14/08/07,31/12/08,Sheep,2,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4372,5.3269,Gelderland,21/08/07,31/12/08,Sheep,28,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4372,5.3567,Noord-Brabant,30/08/07,31/12/08,Sheep,76,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4397,5.4608,Noord-Brabant,05/09/07,31/12/08,Sheep,293,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4397,5.4608,Noord-Brabant,10/09/07,31/12/08,Sheep,4,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4439,5.8053,Noord-Brabant,02/09/07,31/12/08,Sheep,17,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4444,6.0353,Overijssel,31/08/07,31/12/08,Sheep,47,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4458,4.9394,Noord-Brabant,22/08/07,31/12/08,Sheep,11,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4458,6.0469,Limburg,17/09/07,31/12/08,Sheep,125,5,3,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4472,5.8497,Limburg,27/08/07,31/12/08,Sheep,2,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4472,5.8497,Limburg,27/08/07,31/12/08,Sheep,21,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4475,5.32,Noord-Brabant,23/08/07,31/12/08,Sheep,24,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4481,5.7511,Limburg,31/08/07,31/12/08,Sheep,52,7,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4497,5.7489,Noord-Brabant,03/09/07,31/12/08,Sheep,21,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.45,6.1742,Limburg,03/08/07,31/12/08,Sheep,19,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4514,5.7894,Noord-Brabant,08/10/07,31/12/08,Sheep,80,5,5,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4519,3.6269,Zeeland,10/09/07,31/12/08,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4519,5.1353,Limburg,30/08/07,31/12/08,Sheep,20,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4519,5.8497,Noord-Brabant,12/09/07,31/12/08,Sheep,1100,50,150,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4539,5.1286,Gelderland,24/09/07,31/12/08,Sheep,2,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4542,3.6281,Noord-Brabant,29/08/07,31/12/08,Sheep,1445,3,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4547,6.0144,Limburg,22/08/07,31/12/08,Sheep,4,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4553,3.6136,Zuid-Holland,01/09/07,31/12/08,Sheep,150,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4553,3.8258,Zeeland,17/08/07,31/12/08,Sheep,290,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4553,4.2967,Limburg,22/08/07,31/12/08,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4556,4.8414,Noord-Brabant,28/07/07,31/12/08,Sheep,4,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4556,4.8644,Noord-Brabant,04/08/07,31/12/08,Sheep,12,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4561,3.6147,Zeeland,21/09/07,31/12/08,Sheep,325,10,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4564,4.9358,Noord-Brabant,08/08/07,31/12/08,Sheep,2,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4572,6.22,Limburg,12/09/07,31/12/08,Sheep,6,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4578,5.5786,Noord-Brabant,05/09/07,31/12/08,Sheep,1138,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4586,5.1861,Noord-Brabant,04/09/07,31/12/08,Sheep,250,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4586,5.1861,Noord-Brabant,11/09/07,31/12/08,Sheep,13,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4586,5.1861,Noord-Brabant,29/08/07,31/12/08,Sheep,14,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.46,6.0239,Gelderland,31/08/07,31/12/08,Sheep,6,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4603,4.8678,Gelderland,28/08/07,31/12/08,Sheep,7,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4603,6.0592,Limburg,24/09/07,31/12/08,Sheep,27,5,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4606,4.8694,Noord-Brabant,27/08/07,31/12/08,Sheep,4,2,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4611,4.6394,Noord-Brabant,31/07/07,31/12/08,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4614,4.6011,Noord-Brabant,01/08/07,31/12/08,Sheep,70,4,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4617,4.3989,Noord-Brabant,23/08/07,31/12/08,Sheep,2,1,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4619,5.7736,Zuid-Holland,01/09/07,31/12/08,Sheep,74,6,0,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4622,4.0106,Zeeland,20/09/07,31/12/08,Sheep,35,5,3,0,0
Bluetongue,8,Recurrence,"Netherlands, Kingdom of the",NLD,Farm,51.4636,4.8569,Noord-Brabant,02/08/07,31/12/08,Sheep,3,3,0,0,0
